source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREUt,L1H2,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.039065397509958,Cooperate,0.04569190603794278,-1.69921875,0.29687303069534554,0.00390625,False,0.08899233247021507,0.002293576634964178
PT2_COREDe,PT3_COREUt,L1H3,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.039065397509958,Cooperate,0.04569190603794278,-1.69921875,0.29687303069534554,0.00390625,False,0.08899233247021507,0.002293576634964178
PT2_COREDe,PT3_COREUt,L1H4,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.039065397509958,Cooperate,0.04569190603794278,-1.69921875,0.29687303069534554,0.00390625,False,0.08899233247021507,0.002293576634964178
PT2_COREDe,PT3_COREUt,L1H5,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.039065397509958,Cooperate,0.04569190603794278,-1.69921875,0.29687303069534554,0.00390625,False,0.08899233247021507,0.002293576634964178
PT2_COREDe,PT3_COREUt,L1H6,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.039065397509958,Cooperate,0.04569190603794278,-1.69921875,0.29687303069534554,0.00390625,False,0.08899233247021507,0.002293576634964178
PT2_COREDe,PT3_COREUt,L1H7,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.039065397509958,Cooperate,0.04569190603794278,-1.69921875,0.29687303069534554,0.00390625,False,0.08899233247021507,0.002293576634964178
PT2_COREDe,PT3_COREUt,L2H0,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H1,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H2,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H3,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H4,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H5,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H6,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L2H7,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.3593765512498304,Cooperate,0.03358945529463068,-1.6875,-0.023438123044526638,0.015625,False,0.007025943830501764,0.009174306539856712
PT2_COREDe,PT3_COREUt,L3H0,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.33593790248103,Cooperate,0.03435867597942757,-1.6953125,5.257242738920809e-07,0.0078125,False,1.575940706378216e-07,0.004587153269928356
PT2_COREDe,PT3_COREUt,L3H1,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.33593790248103,Cooperate,0.03435867597942757,-1.6953125,5.257242738920809e-07,0.0078125,False,1.575940706378216e-07,0.004587153269928356
PT2_COREDe,PT3_COREUt,L3H2,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.33593790248103,Cooperate,0.03435867597942757,-1.6953125,5.257242738920809e-07,0.0078125,False,1.575940706378216e-07,0.004587153269928356
PT2_COREDe,PT3_COREUt,L3H3,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.33593790248103,Cooperate,0.03435867597942757,-1.6953125,5.257242738920809e-07,0.0078125,False,1.575940706378216e-07,0.004587153269928356
PT2_COREDe,PT3_COREUt,L3H4,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.33593790248103,Cooperate,0.03435867597942757,-1.6953125,5.257242738920809e-07,0.0078125,False,1.575940706378216e-07,0.004587153269928356
PT2_COREDe,PT3_COREUt,L3H5,CC_continue,-3.3359384282053037,Cooperate,0.034358658536869154,-1.703125,-3.33593790248103,Cooperate,0.03435867597942757,-1.6953125,5.257242738920809e-07,0.0078125,False,1.575940706378216e-07,0.004587153269928356
